alpha,beta,airspeed,CL,CD,CY,Cl,Cm,Cn,CLa,Cma,CYb,Cnb,Clb,Clp,Cmq,Cnr,d_Surface1_pitch,d_Surface1_roll,CLb,CLp,CLq,CLr,CLdelve,CLdelva,CDa,CDb,CDp,CDq,CDr,CDdelve,CDdelva,CYa,CYp,CYq,CYr,CYdelve,CYdelva,Cla,Clq,Clr,Cldelve,Cldelva,Cmb,Cmp,Cmr,Cmdelve,Cmdelva,Cna,Cnp,Cnq,Cndelve,Cndelva
40.0,-30.0,19.94857498845234,0.8527595660261561,0.7014480944038917,-0.3895711659907915,-0.02194119047499411,-0.293177112957008,0.0017182788195857855,0.3012824186509157,-0.2895344307942944,0.41279538527379217,0.002766837221200805,0.006467845063616259,-0.3466429391638997,-0.19471763290488212,0.0013915246386312146,0.0,0.0,0.5753379467489467,-0.03266075083245122,0.2113044109341774,0.01250380749643307,0.0018058005824925557,0.001567014731479341,1.6245606397824754,0.8589648340833868,-0.03429551735929442,0.17539695176879785,0.029185108392071103,0.0015375232081088896,0.0012700128300835228,-0.9235531854687019,-0.043100542955213254,-0.08360482972407407,0.009483194893760415,-0.0009031453961379002,-0.0008146214943949572,-0.05893723178561493,0.0010886342790460337,0.08753238705569323,-0.0008081948841293713,-0.0009198304986957137,-0.4006365606249389,0.011512340076645812,-0.01455832236963054,-0.0012073265315584601,-0.0010308940905127866,0.010479587943870976,0.006725761652584398,0.0037127319524719858,1.738980664138802e-05,3.3001332792900704e-05
45.0,-30.0,19.94857498845234,0.8669892544091418,0.8425232559057335,-0.4720997719020556,-0.0272191208320197,-0.31501347499223775,0.002363269316004046,0.016344807801060398,-0.21212845526324917,0.48600318841414625,0.00018127423531189281,0.007524841509365742,-0.3669912594910085,-0.203771761973973,-0.0010720673897356339,0.0,0.0,0.6103548606956709,-0.025211445100054193,0.21681998922171308,0.01468355099294332,0.00014067989664126986,0.00012704848535772902,1.6081405634586219,1.011893467085836,-0.049319215224561626,0.1948851293766705,0.0251799789333515,0.00017013103452022616,0.0001514149986981089,-0.9610087040605967,-0.0487759961030218,-0.10312857607515198,0.007864058951245118,-8.324215126078999e-05,-7.712967118515601e-05,-0.06247688620364945,0.0012145119564842112,0.08879215911048015,-7.763562812552686e-05,-8.482707136646794e-05,-0.4468312700440877,0.017703600908720776,-0.012682503386004691,-0.00010581126914078605,-9.471319892528201e-05,0.005792650410759956,0.0012365155165025006,0.0016203893080283327,6.842624662405003e-06,8.003037287848373e-06
-45.0,-25.0,19.94857498845234,-0.894882687314534,0.7545926218858058,-0.34288807235464563,0.04273262883946339,0.3335536031814482,-0.0025848149407009494,0.37970111608431967,-0.3465917918671921,0.5407947547051344,0.0025061054511122637,-0.06506346184387195,-0.36666173572706723,-0.2386309905850562,0.00514567432950463,0.0,0.0,-0.5088583438411671,0.023042724611167437,0.266635033969908,-0.0009993485017563528,0.00018256099775167004,-0.00015847558236022262,-1.7634913012935372,0.7466691609978533,-0.04073385947374964,-0.26809283872469764,-0.0068671572669468574,-0.00019723078152908072,0.0001690942150323395,0.8383247628519693,-0.05600718479205101,0.11467512258925942,-0.014132197150161053,8.504147221389756e-05,-7.730177690429574e-05,-0.06349589661653512,-0.0056713034212009,-0.07322166202113141,6.207608902277889e-05,-7.46598701540585e-05,0.37040768470797747,-0.014273909914046484,0.0014204137990488847,-0.00012770248948539207,0.0001100298613568766,0.005467454183628829,0.02586027079793172,-0.00030528653530579025,9.644023209803845e-07,-1.0664712412558915e-06
-40.0,-25.0,19.94857498845234,-0.8490913856990346,0.6004931543764752,-0.2720691657012161,0.03722616972312025,0.2984379552966434,-0.0018559294145111711,0.6670442480991394,-0.48745333182882117,0.4340230787765825,-0.001166167796367987,-0.05645277690407252,-0.3441833098477619,-0.21651662051769027,0.009076490411975073,0.0,0.0,-0.46807283896319135,0.027390696028811192,0.2660113746648923,-0.003283756434055734,0.002784253600017784,-0.0022760306009357058,-1.7848084021768815,0.6352922085227215,-0.019887995348288615,-0.22812509744188572,-0.01911985760632299,-0.002356700446586651,0.0018593539804548354,0.7820271335134834,-0.05097307662467945,0.09603680729236809,-0.014054602661419112,0.001093972840895608,-0.0009605174010612038,-0.0656785515219187,-0.004382916848910052,-0.07215927170393528,0.000793589778323486,-0.0010355444300015175,0.3493562637200993,0.002989581601670556,-0.00953493431071179,-0.0017901082199683815,0.001443014057956362,0.013217405639549417,0.017623417640697435,0.0015133219886713813,-2.9165408083487307e-05,2.8620617282942596e-05
-35.0,-25.0,19.94857498845234,-0.7752829686574184,0.44044094286911334,-0.20581156497230424,0.02992920584999604,0.23680369078478256,-0.00023403790465411576,1.076906243584119,-0.9959363162994147,0.3184839616267401,-0.004103847630734121,-0.030169527052154983,-0.3165902084584894,-0.16201475067246252,0.02309093050149841,0.0,0.0,-0.46381979082138886,0.026356907346803116,0.20333401751590593,-0.005796206832067649,0.032576806576072044,-0.024083908434450373,-1.8520997548798064,0.5447362566939603,-0.01472946973489416,-0.19850281073611434,-0.02288021295943897,-0.019495247921626626,0.013139819749998406,0.7470402101045607,-0.04716255054069952,0.0620688920417803,-0.013202000164000976,0.010684303096905138,-0.008892861515153002,-0.11194579272906158,-0.0020441238482624617,-0.07072705941018044,0.007557347514279123,-0.011200691729728532,0.4202439320932521,0.05292369115776987,-0.038899657471507046,-0.017875214902294725,0.012574130823725257,0.017455777249590396,-0.005317267040174087,0.0078742046151,-0.0010683028101735696,0.0012035848414202392
-30.0,-25.0,19.94857498845234,-0.692886703647361,0.28750440166323177,-0.1512364753491273,0.01610425922202659,0.13474674493267277,0.0012537614922530525,-0.28187440561219124,-1.3063691250183578,0.3569084439593094,-0.021765518010461407,0.0331825863921965,-0.24099064343577414,-0.1515120590988794,0.03613398720527567,0.0,0.0,0.060114873546355946,0.3410567651312661,0.4409291599112634,-0.13817053191412504,0.16727427363845562,-0.07304905553966222,-1.7885590609843713,0.4352861144662069,-0.04390245431028401,-0.11801549481600133,-0.0012802409866631995,-0.0761038857426556,0.02864066413595897,0.23744996021406498,0.04432149779744219,0.1123830565389564,-0.04946380712589937,0.04286735167681932,-0.02736753503819932,-0.26667050456725006,0.00674746570295918,-0.08953081907737695,0.022373689681050905,-0.05835401648188798,0.36281086804332036,-0.018572840338373673,-0.004322021205933183,-0.07708936416209294,0.029346659415162926,0.07304204982548333,-0.029139884486496265,-0.02307027056941521,-0.004012526182370682,0.008006415999793237
-25.0,-25.0,19.94857498845234,-0.8721134244875116,0.1607264097568674,-0.15405905641753698,-0.00796553356450337,0.027134073573783533,0.006004834221474401,-1.5109958043121055,-0.6145687727070928,0.34517264156892863,-0.0026185898848804243,0.0290052752791706,-0.051804133764374954,-0.1637970709268258,0.058558774288009756,0.0,0.0,0.15424066400559827,0.011038789084487835,0.21683128696609494,-0.03246921783520274,-0.2521918393586023,0.48425018389238383,-0.9211589554747399,0.16002294638398892,-0.1256591788379326,-0.18677383511712628,0.028887620710755013,-0.20689048266389684,0.059555911910851085,0.22764595530934406,0.024187329434900436,0.014617517177473428,-0.04250310885746995,-0.07508083037465331,0.10463022102492138,-0.0800924661539639,-0.09118652915207076,-0.16950524648494217,-0.13901196478106528,0.042351969727592954,0.08374137355301207,-0.1873036551955217,0.06627153012585224,-0.08369101221171242,-0.042335763155198394,-0.037739490264807406,-0.061470752644498396,0.042463197310852976,0.0915950499552853,-0.09066727261223222
-20.0,-25.0,19.94857498845234,-0.8914440962942896,0.09738533213456275,-0.1160224134328358,-0.0026952885103694846,0.021480462632583512,0.0003948569772653519,0.9659131885948044,0.271127841039895,0.2175712840882357,0.010658538029829162,-0.017156851375067558,0.06988250559580934,-0.05487569022361514,0.0670765935818893,0.0,0.0,-0.21384734178312145,-0.376768392070147,-0.547083693366177,0.08620102042792348,-0.3424633069191053,-0.49296949033936266,-0.6133522015385328,0.08915521290648765,-0.05714058368605501,-0.10140957924748183,0.0034634916228875553,-0.16406730190871863,-0.05473611223645886,0.569357598012694,-0.05916933172201227,-0.06809104796036787,-0.028090095443595208,-0.020800765387876504,-0.05095624456407289,0.1588683893879938,0.0053460983044109275,-0.22493960696731596,0.13551063466516294,0.09634222731602853,-0.05200842518186771,-0.043599617941569975,0.02474979188454944,0.02453031295591384,0.027232398190791467,-0.07927547709267167,-0.05897180601154619,-0.023023221541088112,-0.07712938524247605,-0.10016473470801922
-15.0,-25.0,19.94857498845234,-0.7093395325491123,0.052061131814177576,-0.06243452207810909,0.014520547179175705,0.04084719761526579,-0.0054738381650297286,3.1020113265865015,0.054314251417281946,0.10304974658554175,0.011061049801781594,-0.04565219115164397,-0.34082822673925617,-0.16348430312166037,0.010864122806118311,0.0,0.0,-0.34272310414142043,-0.2542774898183106,0.20780069403846135,0.07576523237505153,0.6554654870581499,-0.11198117434502125,-0.4321402477204357,0.04415738829102378,0.02182473928433988,0.03589218842709081,-0.01363054450133095,-0.09829038649035264,0.000489672423204068,0.6094180414032895,-0.10552150676820911,0.0331313951067958,-0.017209534528006876,0.07220867658637792,-0.04920405365539204,0.13334427003211397,0.0825374976346592,-0.11414396577345749,0.04197469970846838,-0.2140384739645752,-0.006734709348915253,0.0819431476633613,-0.0140137944388982,-0.11210927421504273,0.033864910668688276,-0.01901664343510213,0.14085196389188617,-0.026599402174939873,-0.00930749575190512,0.03747824110286179
-10.0,-25.0,19.94857498845234,-0.4001046429016917,0.021817317988936713,-0.01824645970890561,0.019535723684669416,0.034336245518322234,-0.004565762217397851,3.7553488460896998,-0.15381068831120664,0.028958895111966518,0.005918972664561751,-0.042393682207139544,-0.5124798199579349,-0.27547292368695103,-0.00163975279873156,0.0,0.0,-0.22774981911899145,-0.004112126125220797,0.47997804917196474,0.03169096325003181,0.8656255025982014,-0.022279548456587566,-0.25760288078821963,0.015639567037575873,0.03814859211793768,0.05183317468537282,-0.01125320736639534,-0.06214828931172161,-0.0012962145210499171,0.3749393091981927,-0.09296714695267953,0.03973406742519997,-0.009978768406496231,0.05589466132329786,-0.04969765856387958,0.014824861426992198,0.011805482776120122,-0.04748577142628165,0.010304746412341564,-0.2893590737110084,0.010081244331548783,0.020099811212308354,-0.005267060642631619,-0.1851996375945715,0.011808742319978525,0.025687615528451932,0.13191451377514699,0.003459861012323011,0.002533673768897721,0.040171611876247564
