X48_10ft_Approx_sec11
1.000009 0.000788
0.999756 0.000813
0.998995 0.000888
0.997728 0.001013
0.995956 0.001188
0.993680 0.001412
0.990904 0.001685
0.987629 0.002005
0.983859 0.002373
0.979598 0.002786
0.974850 0.003245
0.969619 0.003747
0.963911 0.004292
0.957732 0.004879
0.951087 0.005505
0.943984 0.006170
0.936428 0.006872
0.928429 0.007608
0.919994 0.008379
0.911131 0.009181
0.901848 0.010014
0.892157 0.010875
0.882065 0.011762
0.871583 0.012674
0.860722 0.013609
0.849493 0.014565
0.837906 0.015540
0.825973 0.016533
0.813707 0.017540
0.801119 0.018561
0.788223 0.019593
0.775030 0.020635
0.761555 0.021683
0.747810 0.022737
0.733810 0.023795
0.719569 0.024853
0.705101 0.025911
0.690420 0.026965
0.675541 0.028014
0.660479 0.029056
0.645250 0.030088
0.629867 0.031108
0.614348 0.032113
0.598707 0.033102
0.582961 0.034071
0.567124 0.035019
0.551213 0.035942
0.535244 0.036839
0.519233 0.037706
0.503196 0.038541
0.487149 0.039342
0.471108 0.040106
0.455090 0.040830
0.439110 0.041512
0.423185 0.042149
0.407330 0.042738
0.391563 0.043278
0.375898 0.043766
0.360351 0.044199
0.344939 0.044575
0.329677 0.044893
0.314581 0.045149
0.299666 0.045343
0.284947 0.045473
0.270439 0.045536
0.256157 0.045532
0.242117 0.045459
0.228331 0.045316
0.214816 0.045103
0.201584 0.044818
0.188650 0.044456
0.176028 0.044003
0.163731 0.043444
0.151775 0.042771
0.140174 0.041976
0.128941 0.041055
0.118092 0.040004
0.107640 0.038826
0.097599 0.037521
0.087983 0.036094
0.078804 0.034552
0.070076 0.032902
0.061808 0.031153
0.054013 0.029316
0.046701 0.027401
0.039881 0.025420
0.033562 0.023384
0.027755 0.021306
0.022467 0.019198
0.017708 0.017071
0.013489 0.014937
0.009821 0.012809
0.006720 0.010702
0.004202 0.008636
0.002285 0.006646
0.000974 0.004793
0.000232 0.003185
-0.000075 0.001951
-0.000143 0.001190
-0.000147 0.000935
-0.000141 0.000681
-0.000053 -0.000074
0.000294 -0.001290
0.001145 -0.002840
0.002672 -0.004519
0.004905 -0.006158
0.007793 -0.007679
0.011282 -0.009069
0.015331 -0.010335
0.019914 -0.011493
0.025010 -0.012558
0.030606 -0.013545
0.036690 -0.014466
0.043252 -0.015335
0.050282 -0.016163
0.057771 -0.016960
0.065711 -0.017735
0.074091 -0.018496
0.082902 -0.019250
0.092134 -0.020002
0.101778 -0.020756
0.111822 -0.021513
0.122257 -0.022274
0.133070 -0.023036
0.144252 -0.023794
0.155791 -0.024544
0.167675 -0.025276
0.179893 -0.025980
0.192433 -0.026644
0.205283 -0.027255
0.218430 -0.027802
0.231861 -0.028287
0.245562 -0.028710
0.259518 -0.029070
0.273714 -0.029369
0.288138 -0.029608
0.302772 -0.029786
0.317603 -0.029907
0.332616 -0.029970
0.347794 -0.029977
0.363123 -0.029931
0.378587 -0.029832
0.394170 -0.029682
0.409856 -0.029484
0.425630 -0.029238
0.441475 -0.028949
0.457376 -0.028616
0.473315 -0.028243
0.489279 -0.027832
0.505249 -0.027384
0.521210 -0.026903
0.537146 -0.026390
0.553041 -0.025847
0.568878 -0.025277
0.584643 -0.024681
0.600318 -0.024062
0.615889 -0.023422
0.631340 -0.022763
0.646654 -0.022087
0.661817 -0.021395
0.676814 -0.020691
0.691628 -0.019975
0.706247 -0.019250
0.720654 -0.018517
0.734835 -0.017778
0.748776 -0.017035
0.762464 -0.016290
0.775884 -0.015545
0.789022 -0.014800
0.801866 -0.014059
0.814403 -0.013322
0.826620 -0.012591
0.838505 -0.011868
0.850046 -0.011154
0.861231 -0.010452
0.872049 -0.009763
0.882490 -0.009087
0.892542 -0.008428
0.902197 -0.007787
0.911443 -0.007164
0.920272 -0.006563
0.928676 -0.005983
0.936645 -0.005428
0.944172 -0.004897
0.951248 -0.004394
0.957868 -0.003918
0.964025 -0.003472
0.969711 -0.003057
0.974923 -0.002673
0.979654 -0.002322
0.983899 -0.002005
0.987655 -0.001724
0.990918 -0.001478
0.993685 -0.001268
0.995952 -0.001096
0.997717 -0.000961
0.998980 -0.000865
0.999738 -0.000807
0.999991 -0.000788
