X48_10ft_Approx_sec9
1.000011 0.000796
0.999757 0.000822
0.998996 0.000899
0.997728 0.001028
0.995955 0.001207
0.993679 0.001437
0.990901 0.001717
0.987625 0.002046
0.983853 0.002424
0.979590 0.002849
0.974839 0.003320
0.969606 0.003836
0.963895 0.004396
0.957713 0.004999
0.951065 0.005643
0.943958 0.006326
0.936399 0.007048
0.928396 0.007805
0.919957 0.008598
0.911089 0.009423
0.901802 0.010279
0.892106 0.011165
0.882009 0.012078
0.871522 0.013017
0.860655 0.013979
0.849420 0.014964
0.837827 0.015968
0.825888 0.016990
0.813615 0.018028
0.801021 0.019080
0.788117 0.020144
0.774918 0.021218
0.761435 0.022299
0.747683 0.023387
0.733676 0.024478
0.719427 0.025570
0.704950 0.026662
0.690261 0.027751
0.675374 0.028836
0.660303 0.029913
0.645065 0.030980
0.629674 0.032035
0.614146 0.033076
0.598496 0.034100
0.582740 0.035104
0.566894 0.036087
0.550973 0.037046
0.534995 0.037977
0.518974 0.038879
0.502927 0.039748
0.486870 0.040583
0.470819 0.041380
0.454790 0.042136
0.438800 0.042850
0.422865 0.043518
0.407000 0.044139
0.391222 0.044708
0.375547 0.045225
0.359990 0.045686
0.344567 0.046090
0.329295 0.046433
0.314188 0.046715
0.299262 0.046933
0.284533 0.047085
0.270014 0.047170
0.255722 0.047187
0.241671 0.047133
0.227876 0.047008
0.214350 0.046811
0.201109 0.046541
0.188165 0.046191
0.175533 0.045746
0.163228 0.045189
0.151263 0.044509
0.139654 0.043698
0.128416 0.042750
0.117562 0.041664
0.107108 0.040437
0.097067 0.039075
0.087454 0.037581
0.078282 0.035962
0.069562 0.034226
0.061308 0.032386
0.053530 0.030451
0.046238 0.028434
0.039443 0.026349
0.033153 0.024209
0.027378 0.022027
0.022126 0.019818
0.017405 0.017595
0.013227 0.015372
0.009603 0.013163
0.006546 0.010986
0.004071 0.008863
0.002194 0.006831
0.000917 0.004953
0.000196 0.003333
-0.000101 0.002096
-0.000166 0.001334
-0.000170 0.001079
-0.000164 0.000825
-0.000076 0.000070
0.000268 -0.001147
0.001114 -0.002699
0.002641 -0.004377
0.004882 -0.006004
0.007784 -0.007498
0.011289 -0.008847
0.015353 -0.010062
0.019950 -0.011159
0.025060 -0.012157
0.030668 -0.013072
0.036762 -0.013919
0.043333 -0.014713
0.050371 -0.015468
0.057866 -0.016194
0.065811 -0.016903
0.074195 -0.017604
0.083009 -0.018305
0.092244 -0.019013
0.101889 -0.019731
0.111934 -0.020462
0.122368 -0.021205
0.133180 -0.021959
0.144360 -0.022719
0.155897 -0.023477
0.167778 -0.024225
0.179993 -0.024950
0.192530 -0.025639
0.205377 -0.026275
0.218521 -0.026848
0.231949 -0.027359
0.245647 -0.027807
0.259600 -0.028192
0.273794 -0.028516
0.288214 -0.028780
0.302847 -0.028983
0.317675 -0.029127
0.332685 -0.029215
0.347861 -0.029246
0.363188 -0.029223
0.378650 -0.029147
0.394231 -0.029020
0.409915 -0.028845
0.425686 -0.028622
0.441530 -0.028354
0.457428 -0.028043
0.473366 -0.027692
0.489327 -0.027301
0.505295 -0.026875
0.521255 -0.026413
0.537189 -0.025920
0.553082 -0.025397
0.568918 -0.024846
0.584681 -0.024269
0.600355 -0.023669
0.615924 -0.023047
0.631373 -0.022406
0.646686 -0.021747
0.661847 -0.021073
0.676842 -0.020385
0.691656 -0.019686
0.706273 -0.018976
0.720678 -0.018259
0.734858 -0.017535
0.748798 -0.016807
0.762484 -0.016076
0.775903 -0.015345
0.789040 -0.014614
0.801883 -0.013885
0.814418 -0.013160
0.826634 -0.012442
0.838518 -0.011730
0.850058 -0.011028
0.861242 -0.010336
0.872059 -0.009657
0.882499 -0.008992
0.892551 -0.008342
0.902204 -0.007709
0.911450 -0.007095
0.920278 -0.006502
0.928681 -0.005930
0.936649 -0.005382
0.944175 -0.004858
0.951251 -0.004361
0.957871 -0.003891
0.964026 -0.003450
0.969713 -0.003039
0.974924 -0.002660
0.979654 -0.002313
0.983899 -0.002000
0.987655 -0.001722
0.990918 -0.001478
0.993684 -0.001271
0.995951 -0.001101
0.997716 -0.000968
0.998979 -0.000872
0.999737 -0.000815
0.999989 -0.000796
