CD,CL,L_over_D,base_lifting_line_CD,cl_scale,condition,drag_N,lift_N,method,pressure_base_CD,pressure_drag_N,pressure_proxy,pressure_rise_CD,scaled_reference_CD,separation_CD,strip_profile_CD,viscous_drag_N
0.009907522070765989,0.20192356525975924,20.380834260826205,,,cruise,5.557299591896875,113.2624019202073,aerobuildup,,,,,,,,
0.0073679727842465076,0.07366223509376837,9.997625839670023,0.0073679727842465076,,cruise,4.132822703248816,41.31841504877528,lifting_line_plus_sep,,,,0.0,,0.0,0.005747351160537754,
0.01116290184042612,0.07581184800075803,6.791410431130699,,1.0291820212114566,cruise,6.261463703950017,42.52416991315241,calibrated_bwb_surrogate,0.002406994470267906,,0.0,,0.008755907370158213,,,
0.010007955175231063,0.1559206579013886,15.57967188814759,,,cruise,5.668219499999999,88.30899999999998,cfd,,4.207442799999998,,,,,,1.46077695
0.03475264231401833,0.5239572610741363,15.07676038960598,,,takeoff,8.804151630094179,132.73808456068883,aerobuildup,,,,,,,,
0.01889864084463875,0.21477940024309963,11.36480670799293,0.01889864084463875,,takeoff,4.787736658854702,54.41170169665558,lifting_line_plus_sep,,,,0.0,,0.0,0.015533319554068833,
0.024865648092244865,0.2210470972567777,8.88965758852343,,1.0291820212114566,takeoff,6.299404062763271,55.99954512971883,calibrated_bwb_surrogate,0.002406994470267906,,0.0,,0.022458653621976958,,,
0.02602059475743992,0.1935724233294682,7.439200569161515,,,takeoff,6.592000042433,49.039210467580304,cfd,,5.901306194624199,,,,,,0.6906938995053078
